,congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2,Congress,ID #,committees,bioguide
14831,101,House,11000.0,41,4,AL,100,0.0,1.0,"BEVILL, Tom",B000431,1921.0,2005.0,-0.213,0.976,-172.45593,0.789,726.0,76.0,,-0.182,0.853,,,,
14832,101,House,11037.0,41,3,AL,100,5.0,1.0,"NICHOLS, William Flynt",N000095,1918.0,1988.0,-0.042,0.872,,,,,,,,,,,
14833,101,House,14419.0,41,5,AL,100,0.0,1.0,"FLIPPO, Ronnie Gene",F000208,1937.0,,-0.175,0.8340000000000001,-125.8221,0.804,576.0,59.0,,-0.138,0.698,,,,
14834,101,House,15022.0,41,6,AL,100,0.0,1.0,"ERDREICH, Ben",E000201,1938.0,,-0.06,0.37200000000000005,-214.47508,0.752,751.0,101.0,,-0.085,0.35200000000000004,,,,
14835,101,House,15090.0,41,1,AL,200,0.0,1.0,"CALLAHAN, Herbert Leon (Sonny)",C000052,1932.0,,0.373,0.20199999999999999,-230.1059,0.7240000000000001,714.0,109.0,,0.374,0.217,,,,
14836,101,House,15416.0,41,7,AL,100,0.0,1.0,"HARRIS, Claude, Jr.",H000236,1940.0,1994.0,-0.085,0.593,-173.71206999999998,0.7929999999999999,747.0,75.0,,-0.11699999999999999,0.629,,,,
14837,101,House,15632.0,41,3,AL,100,0.0,2.0,"BROWDER, John Glen",B000897,1943.0,,-0.165,0.826,-167.52121,0.792,718.0,77.0,,-0.12,0.589,,,,
14838,101,House,14066.0,81,1,AK,200,0.0,1.0,"YOUNG, Donald Edwin",Y000033,1933.0,,0.284,0.023,-397.57178999999996,0.55825,682.0,200.0,,0.292,-0.223,,,,
14839,101,House,10566.0,61,2,AZ,100,0.0,1.0,"UDALL, Morris King",U000001,1922.0,1998.0,-0.387,0.008,-139.70614,0.8059999999999999,649.0,52.0,,-0.41600000000000004,0.061,,,,
14840,101,House,14454.0,61,3,AZ,200,0.0,1.0,"STUMP, Robert Lee",S001044,1927.0,2003.0,0.703,0.203,-145.26463999999999,0.816,716.0,52.0,,0.9079999999999999,-0.418,,,,
14841,101,House,15105.0,61,5,AZ,200,0.0,1.0,"KOLBE, James Thomas",K000306,1942.0,,0.35100000000000003,-0.534,-262.21043,0.701,737.0,122.0,,0.366,-0.5589999999999999,,,,
14842,101,House,15429.0,61,4,AZ,200,0.0,1.0,"KYL, Jon Llewellyn",K000352,1942.0,,0.5479999999999999,-0.413,-171.60764,0.79352,742.0,78.0,,0.601,-0.32299999999999995,,,,
14843,101,House,15440.0,61,1,AZ,200,0.0,1.0,"RHODES, John Jacob, III",R000189,1943.0,2011.0,0.40700000000000003,-0.249,-231.05577999999997,0.7340000000000001,747.0,96.0,,0.41,-0.267,,,,
14844,101,House,11020.0,42,3,AR,200,0.0,1.0,"HAMMERSCHMIDT, John Paul",H000124,1922.0,2015.0,0.253,0.239,-269.23745,0.688,721.0,116.0,,0.374,0.37799999999999995,,,,
14845,101,House,12000.0,42,1,AR,100,0.0,1.0,"ALEXANDER, William Vollie (Bill), Jr.",A000103,1934.0,,-0.41,0.8190000000000001,-188.60666,0.759,684.0,81.0,,-0.43799999999999994,0.899,,,,
14846,101,House,14601.0,42,4,AR,100,0.0,1.0,"ANTHONY, Beryl Franklin, Jr.",A000213,1938.0,,-0.254,0.484,-172.99975,0.7859999999999999,719.0,72.0,,-0.305,0.544,,,,
14847,101,House,95122.0,42,2,AR,200,0.0,1.0,"ROBINSON, Tommy Franklin",R000354,1942.0,,0.257,0.24100000000000002,-300.48533,0.626,642.0,122.0,,0.259,0.284,,,,
14848,101,House,10573.0,71,36,CA,100,0.0,1.0,"BROWN, George Edward, Jr.",B000918,1920.0,1999.0,-0.506,-0.027999999999999997,-121.30176000000002,0.836,677.0,47.0,,-0.409,0.157,,,,
14849,101,House,10583.0,71,10,CA,100,0.0,1.0,"EDWARDS, William Donlon (Don)",E000064,1915.0,2015.0,-0.599,-0.419,-94.2785,0.877,720.0,41.0,,-0.605,-0.248,,,,
14850,101,House,10595.0,71,29,CA,100,0.0,1.0,"HAWKINS, Augustus Freeman (Gus)",H000367,1907.0,2007.0,-0.517,-0.369,-156.00502,0.763,576.0,44.0,,-0.455,-0.885,,,,
14851,101,House,10621.0,71,25,CA,100,0.0,1.0,"ROYBAL, Edward R.",R000485,1916.0,2005.0,-0.61,-0.141,-112.8803,0.855,719.0,42.0,,-0.643,-0.035,,,,
14852,101,House,12001.0,71,32,CA,100,0.0,1.0,"ANDERSON, Glenn Malcolm",A000189,1913.0,1994.0,-0.26899999999999996,-0.052000000000000005,-188.81994,0.774,737.0,70.0,,-0.35,0.114,,,,
14853,101,House,13011.0,71,8,CA,100,0.0,1.0,"DELLUMS, Ronald V.",D000222,1935.0,,-0.644,-0.6459999999999999,-106.80315,0.861,715.0,45.0,,-0.6659999999999999,-0.561,,,,
14854,101,House,14040.0,71,22,CA,200,0.0,1.0,"MOORHEAD, Carlos John",M000926,1922.0,2011.0,0.465,-0.11900000000000001,-208.90721000000002,0.753,738.0,91.0,,0.49,-0.09,,,,
14855,101,House,14053.0,71,9,CA,100,0.0,1.0,"STARK, Fortney Hillman (Pete), Jr.",S000810,1931.0,,-0.631,-0.605,-153.02203,0.805,706.0,67.0,,-0.584,-0.583,,,,
14856,101,House,14071.0,71,19,CA,200,0.0,1.0,"LAGOMARSINO, Robert John",L000020,1926.0,,0.37799999999999995,-0.267,-236.33321,0.73,751.0,98.0,,0.369,-0.41600000000000004,,,,
14857,101,House,14256.0,71,7,CA,100,0.0,1.0,"MILLER, George",M000725,1945.0,,-0.552,-0.39799999999999996,-135.94812,0.826,713.0,56.0,,-0.53,-0.608,,,,
14858,101,House,14257.0,71,13,CA,100,0.0,1.0,"MINETA, Norman Y.",M000794,1931.0,,-0.479,-0.01,-97.27316,0.875,727.0,29.0,,-0.488,-0.062,,,,
14859,101,House,14280.0,71,24,CA,100,0.0,1.0,"WAXMAN, Henry Arnold",W000215,1939.0,,-0.473,-0.34299999999999997,-96.17553000000001,0.872,705.0,34.0,,-0.455,-0.409,,,,
14860,101,House,14405.0,71,23,CA,100,0.0,1.0,"BEILENSON, Anthony Charles",B000318,1932.0,,-0.44,-0.605,-204.7473,0.753,722.0,77.0,,-0.376,-0.564,,,,
14861,101,House,14414.0,71,38,CA,200,0.0,1.0,"DORNAN, Robert Kenneth",D000435,1933.0,,0.49,-0.111,-209.05473,0.742,702.0,92.0,,0.5479999999999999,-0.051,,,,
14862,101,House,14444.0,71,16,CA,100,0.0,1.0,"PANETTA, Leon Edward",P000047,1938.0,,-0.258,-0.18600000000000003,-167.29438000000002,0.7979999999999999,740.0,72.0,,-0.34299999999999997,-0.28,,,,
14863,101,House,14613.0,71,15,CA,100,1.0,1.0,"COELHO, Tony",C000581,1942.0,,-0.413,0.344,-10.50872,0.851,65.0,6.0,,-0.58,0.8140000000000001,,,,
14864,101,House,14616.0,71,39,CA,200,0.0,1.0,"DANNEMEYER, William Edwin",D000044,1929.0,,0.691,-0.24,-160.37708999999998,0.8029999999999999,732.0,60.0,,0.748,-0.161,,,,
14865,101,House,14620.0,71,28,CA,100,0.0,1.0,"DIXON, Julian Carey",D000373,1934.0,2000.0,-0.45799999999999996,-0.076,-97.63805,0.8690000000000001,694.0,36.0,,-0.42200000000000004,-0.044000000000000004,,,,
14866,101,House,14624.0,71,4,CA,100,0.0,1.0,"FAZIO, Victor Herbert, Jr.",F000053,1942.0,,-0.455,0.36,-109.82700000000001,0.861,734.0,40.0,,-0.455,0.331,,,,
14867,101,House,14644.0,71,35,CA,200,0.0,1.0,"LEWIS, Charles Jeremy (Jerry)",L000274,1934.0,,0.348,-0.10099999999999999,-330.08825,0.626,705.0,158.0,,0.359,-0.35700000000000004,,,,
14868,101,House,14649.0,71,3,CA,100,0.0,1.0,"MATSUI, Robert T.",M000249,1941.0,2005.0,-0.40399999999999997,-0.03,-133.57214,0.8320000000000001,725.0,55.0,,-0.413,-0.049,,,,
14869,101,House,14652.0,71,17,CA,200,0.0,1.0,"PASHAYAN, Charles, Jr.",P000097,1941.0,,0.282,-0.23199999999999998,-339.75242000000003,0.629,733.0,170.0,,0.245,-0.40700000000000003,,,,
14870,101,House,14660.0,71,14,CA,200,0.0,1.0,"SHUMWAY, Norman David",S000393,1934.0,,0.556,0.39,-213.25439,0.746,727.0,88.0,,0.609,0.65,,,,
14871,101,House,14669.0,71,20,CA,200,0.0,1.0,"THOMAS, William Marshall",T000188,1941.0,,0.371,-0.27699999999999997,-266.33389,0.688,712.0,120.0,,0.37799999999999995,-0.39899999999999997,,,,
14872,101,House,14813.0,71,33,CA,200,0.0,1.0,"DREIER, David Timothy",D000492,1952.0,,0.478,-0.084,-271.97354,0.695,748.0,128.0,,0.44799999999999995,-0.14300000000000002,,,,
14873,101,House,14816.0,71,31,CA,100,0.0,1.0,"DYMALLY, Mervyn Malcolm",D000592,1926.0,2012.0,-0.685,-0.039,-109.27819,0.857,710.0,47.0,,-0.708,-0.006999999999999999,,,,
14874,101,House,14835.0,71,45,CA,200,0.0,1.0,"HUNTER, Duncan Lee",H000981,1948.0,,0.47,0.02,-256.98261,0.695,706.0,111.0,,0.516,-0.225,,,,
14875,101,House,14837.0,71,11,CA,100,0.0,1.0,"LANTOS, Thomas Peter",L000090,1928.0,2008.0,-0.376,-0.033,-117.84385,0.848,713.0,46.0,,-0.299,-0.044000000000000004,,,,
14876,101,House,14839.0,71,41,CA,200,0.0,1.0,"LOWERY, William David",L000479,1947.0,,0.33,-0.254,-272.73957,0.675,694.0,131.0,,0.308,-0.316,,,,
14877,101,House,14879.0,71,30,CA,100,0.0,1.0,"MARTÍNEZ, Matthew G.",M000206,1929.0,2011.0,-0.341,0.106,-160.56431,0.789,677.0,59.0,,-0.371,0.17300000000000001,,,,
14878,101,House,15004.0,71,44,CA,100,0.0,1.0,"BATES, Jim",B000236,1941.0,,-0.27899999999999997,-0.682,-255.40884,0.7,715.0,106.0,,-0.32299999999999995,-0.848,,,,
14879,101,House,15005.0,71,26,CA,100,0.0,1.0,"BERMAN, Howard Lawrence",B000410,1941.0,,-0.40399999999999997,-0.28600000000000003,-104.10143000000001,0.8640000000000001,714.0,41.0,,-0.462,-0.37799999999999995,,,,
14880,101,House,15009.0,71,1,CA,100,0.0,1.0,"BOSCO, Douglas Harry",B000648,1946.0,,-0.271,-0.024,-180.05789,0.778,716.0,77.0,,-0.266,0.042,,,,
14881,101,House,15011.0,71,6,CA,100,0.0,1.0,"BOXER, Barbara",B000711,1940.0,,-0.45,-0.423,-103.9014,0.862,701.0,44.0,,-0.488,-0.379,,,,
14882,101,House,15032.0,71,18,CA,100,0.0,1.0,"LEHMAN, Richard Henry",L000225,1948.0,,-0.27,-0.036000000000000004,-135.19995,0.8270000000000001,711.0,52.0,,-0.377,0.068,,,,
14883,101,House,15034.0,71,27,CA,100,0.0,1.0,"LEVINE, Meldon Edises",L000264,1943.0,,-0.436,-0.24,-93.31161,0.879,723.0,34.0,,-0.42100000000000004,-0.326,,,,
14884,101,House,15040.0,71,37,CA,200,0.0,1.0,"McCANDLESS, Alfred A.",M000306,1927.0,,0.474,-0.225,-228.66154,0.731,731.0,104.0,,0.494,-0.23600000000000002,,,,
14885,101,House,15051.0,71,43,CA,200,0.0,1.0,"PACKARD, Ronald C.",P000005,1931.0,,0.419,0.152,-238.35247999999999,0.7190000000000001,724.0,111.0,,0.45399999999999996,0.326,,,,
14886,101,House,15070.0,71,34,CA,100,0.0,1.0,"TORRES, Esteban Edward",T000316,1930.0,,-0.48700000000000004,0.012,-127.64068,0.84,731.0,43.0,,-0.469,0.068,,,,
14887,101,House,15413.0,71,21,CA,200,0.0,1.0,"GALLEGLY, Elton W.",G000021,1944.0,,0.402,-0.1,-215.22924,0.7490000000000001,743.0,81.0,,0.425,-0.355,,,,
14888,101,House,15420.0,71,2,CA,200,0.0,1.0,"HERGER, Walter William (Wally)",H000528,1945.0,,0.551,0.11699999999999999,-213.5596,0.7490000000000001,740.0,87.0,,0.568,-0.055999999999999994,,,,
14889,101,House,15448.0,71,5,CA,100,0.0,1.0,"PELOSI, Nancy",P000197,1940.0,,-0.49,-0.20600000000000002,-89.15913,0.88518,731.0,34.0,,-0.531,-0.387,,,,
14890,101,House,15600.0,71,12,CA,200,0.0,1.0,"CAMPBELL, Thomas J.",C000100,1952.0,,0.256,-0.907,-456.64065999999997,0.539,739.0,189.0,,0.16699999999999998,-0.735,,,,
14891,101,House,15601.0,71,40,CA,200,0.0,1.0,"COX, Charles Christopher",C000830,1952.0,,0.54,-0.23600000000000002,-251.67163,0.706,724.0,105.0,,0.494,-0.201,,,,
14892,101,House,15621.0,71,42,CA,200,0.0,1.0,"ROHRABACHER, Dana",R000409,1947.0,,0.626,-0.41700000000000004,-335.01859,0.63667,742.0,123.0,,0.503,-0.11900000000000001,,,,
14893,101,House,15635.0,71,15,CA,100,2.0,2.0,"CONDIT, Gary Adrian",C000670,1948.0,,-0.10300000000000001,0.3,-216.94115,0.6629999999999999,528.0,101.0,,-0.12,-0.038,,,,
14894,101,House,14051.0,62,1,CO,100,0.0,1.0,"SCHROEDER, Patricia Scott",S000142,1940.0,,-0.225,-0.9740000000000001,-312.88465,0.6559999999999999,743.0,177.0,,-0.187,-0.982,,,,
14895,101,House,14803.0,62,4,CO,200,0.0,1.0,"BROWN, George Hanks (Hank)",B000919,1940.0,,0.511,-0.762,-275.96193,0.6890000000000001,741.0,113.0,,0.42700000000000005,-0.5870000000000001,,,,
14896,101,House,15058.0,62,6,CO,200,0.0,1.0,"SCHAEFER, Daniel",S000109,1936.0,2006.0,0.479,-0.12300000000000001,-248.08732,0.713,733.0,110.0,,0.43799999999999994,-0.25,,,,
14897,101,House,15407.0,62,3,CO,100,0.0,1.0,"CAMPBELL, Ben Nighthorse",C000077,1933.0,,-0.141,0.07,-259.66463999999996,0.695,715.0,116.0,,-0.1,0.126,,,,
14898,101,House,15419.0,62,5,CO,200,0.0,1.0,"HEFLEY, Joel M.",H000444,1935.0,,0.591,0.13,-270.09232000000003,0.6920000000000001,733.0,117.0,,0.489,-0.34700000000000003,,,,
14899,101,House,15443.0,62,2,CO,100,0.0,1.0,"SKAGGS, David Evans",S000462,1943.0,,-0.355,-0.187,-169.65868999999998,0.7979999999999999,750.0,57.0,,-0.3,-0.245,,,,
14900,101,House,14825.0,1,2,CT,100,0.0,1.0,"GEJDENSON, Samuel",G000120,1948.0,,-0.41600000000000004,-0.486,-100.05999,0.8740000000000001,744.0,37.0,,-0.39399999999999996,-0.304,,,,
14901,101,House,14877.0,1,1,CT,100,0.0,1.0,"KENNELLY, Barbara Bailey",K000118,1936.0,,-0.34600000000000003,-0.13,-127.7412,0.841,739.0,56.0,,-0.335,-0.188,,,,
14902,101,House,15028.0,1,6,CT,200,0.0,1.0,"JOHNSON, Nancy Lee",J000163,1935.0,,0.122,-0.513,-347.71681,0.622,732.0,172.0,,0.114,-0.385,,,,
14903,101,House,15045.0,1,3,CT,100,0.0,1.0,"MORRISON, Bruce Andrew",M000992,1944.0,,-0.396,-0.59,-139.30729,0.82,701.0,55.0,,-0.322,-0.606,,,,
14904,101,House,15123.0,1,5,CT,200,0.0,1.0,"ROWLAND, John",R000482,1957.0,,0.16899999999999998,-0.39899999999999997,-254.51385,0.662,618.0,130.0,,0.09699999999999999,-0.248,,,,
14905,101,House,15449.0,1,4,CT,200,0.0,1.0,"SHAYS, Christopher H.",S001144,1945.0,,0.129,-0.992,-266.64779,0.701,752.0,122.0,,0.11,-0.9940000000000001,,,,
14906,101,House,15015.0,11,1,DE,100,0.0,1.0,"CARPER, Thomas Richard",C000174,1947.0,,-0.175,-0.23,-210.20955,0.75415,745.0,87.0,,-0.196,-0.207,,,,
14907,101,House,633.0,43,3,FL,100,0.0,1.0,"BENNETT, Charles Edward",B000371,1910.0,2003.0,-0.08800000000000001,0.42100000000000004,-385.62318,0.598,751.0,175.0,,-0.06,-0.115,,,,
14908,101,House,3078.0,43,19,FL,100,0.0,1.0,"FASCELL, Dante Bruno",F000041,1917.0,1998.0,-0.4,0.22899999999999998,-159.51658999999998,0.8029999999999999,725.0,63.0,,-0.35,0.111,,,,
14909,101,House,7333.0,43,18,FL,100,1.0,1.0,"PEPPER, Claude Denson",P000218,1900.0,1989.0,-0.42200000000000004,0.35700000000000004,,,,,,-0.46,0.547,,,,
14910,101,House,10588.0,43,7,FL,100,0.0,1.0,"GIBBONS, Sam Melville",G000153,1920.0,2012.0,-0.233,0.17,-247.21355,0.706,711.0,95.0,,-0.237,0.054000000000000006,,,,
14911,101,House,13047.0,43,8,FL,200,0.0,1.0,"YOUNG, Charles William (Bill)",Y000031,1930.0,2013.0,0.325,-0.11199999999999999,-289.19527,0.67,723.0,149.0,,0.33399999999999996,-0.29100000000000004,,,,
14912,101,House,14029.0,43,17,FL,100,0.0,1.0,"LEHMAN, William",L000226,1913.0,2005.0,-0.483,-0.001,-116.06735,0.853,729.0,47.0,,-0.5710000000000001,-0.042,,,,
14913,101,House,14428.0,43,10,FL,200,0.0,1.0,"IRELAND, Andrew Poysell (Andy)",I000029,1930.0,,0.42,-0.312,-210.39705,0.737,688.0,89.0,,0.41100000000000003,-0.318,,,,
14914,101,House,14636.0,43,1,FL,100,0.0,1.0,"HUTTO, Earl Dewitt",H001018,1926.0,,-0.006999999999999999,0.732,-210.90388,0.7490000000000001,729.0,104.0,,0.047,0.731,,,,
14915,101,House,14651.0,43,11,FL,100,0.0,1.0,"NELSON, Clarence William (Bill)",N000032,1942.0,,-0.193,0.337,-208.88711999999998,0.75435,741.0,81.0,,-0.161,0.098,,,,
14916,101,House,14842.0,43,5,FL,200,0.0,1.0,"McCOLLUM, Ira William, Jr. (Bill)",M000350,1944.0,,0.377,-0.10099999999999999,-252.46887999999998,0.705,722.0,120.0,,0.371,-0.083,,,,
14917,101,House,14860.0,43,15,FL,200,0.0,1.0,"SHAW, Eugene Clay, Jr.",S000303,1939.0,2013.0,0.3,-0.142,-255.86317000000003,0.7040000000000001,730.0,115.0,,0.27899999999999997,0.07200000000000001,,,,
14918,101,House,15006.0,43,9,FL,200,0.0,1.0,"BILIRAKIS, Michael",B000463,1930.0,,0.382,-0.21899999999999997,-232.56025,0.711,682.0,96.0,,0.348,-0.44299999999999995,,,,
14919,101,House,15035.0,43,12,FL,200,0.0,1.0,"LEWIS, Thomas F.",L000295,1924.0,2003.0,0.387,-0.324,-208.4065,0.7559999999999999,746.0,82.0,,0.435,-0.27699999999999997,,,,
14920,101,House,15062.0,43,16,FL,100,0.0,1.0,"SMITH, Lawrence Jack",S000586,1941.0,,-0.355,0.075,-123.76156,0.836,690.0,44.0,,-0.375,0.017,,,,
14921,101,House,15415.0,43,2,FL,200,0.0,1.0,"GRANT, James William",G000382,1943.0,,0.21899999999999997,0.138,-222.06715,0.7390000000000001,733.0,95.0,,0.22,0.149,,,,
14922,101,House,15605.0,43,13,FL,200,0.0,1.0,"GOSS, Porter J.",G000336,1938.0,,0.42100000000000004,-0.39399999999999996,-235.93099999999998,0.73,749.0,100.0,,0.38799999999999996,-0.474,,,,
14923,101,House,15608.0,43,4,FL,200,0.0,1.0,"JAMES, Craig T.",J000047,1941.0,,0.34299999999999997,-0.489,-234.97382000000002,0.73,746.0,96.0,,0.326,-0.46299999999999997,,,,
14924,101,House,15609.0,43,14,FL,100,0.0,1.0,"JOHNSTON, Harry A., II",J000187,1931.0,,-0.37200000000000005,-0.376,-218.04747000000003,0.7340000000000001,706.0,81.0,,-0.22899999999999998,-0.304,,,,
14925,101,House,15627.0,43,6,FL,200,0.0,1.0,"STEARNS, Clifford Bundy",S000822,1941.0,,0.5539999999999999,-0.075,-293.79972000000004,0.6759999999999999,749.0,143.0,,0.39799999999999996,-0.237,,,,
14926,101,House,15634.0,43,18,FL,200,2.0,2.0,"ROS-LEHTINEN, Ileana",R000435,1952.0,,0.244,-0.225,-234.37382000000002,0.65654,557.0,130.0,,0.242,-0.618,,,,
14927,101,House,14404.0,44,10,GA,100,0.0,1.0,"BARNARD, Druie Douglas, Jr.",B000153,1922.0,,-0.027999999999999997,0.639,-192.10613999999998,0.757,691.0,93.0,,-0.019,0.7609999999999999,,,,
14928,101,House,14429.0,44,9,GA,100,0.0,1.0,"JENKINS, Edgar Lanier (Ed)",J000083,1933.0,2012.0,-0.11599999999999999,0.6779999999999999,-193.97592,0.755,690.0,91.0,,-0.091,0.583,,,,
14929,101,House,14627.0,44,6,GA,200,0.0,1.0,"GINGRICH, Newton Leroy",G000225,1943.0,,0.377,-0.257,-250.94481000000002,0.698,698.0,114.0,,0.371,-0.07200000000000001,,,,
14930,101,House,14831.0,44,2,GA,100,0.0,1.0,"HATCHER, Charles Floyd",H000340,1939.0,,-0.20199999999999999,0.722,-158.63111999999998,0.7959999999999999,697.0,74.0,,-0.201,0.669,,,,
14931,101,House,15053.0,44,3,GA,100,0.0,1.0,"RAY, Richard Belmont",R000080,1927.0,1999.0,0.035,0.56,-242.41577,0.7140000000000001,721.0,119.0,,0.022000000000000002,0.62,,,,
14932,101,House,15057.0,44,8,GA,100,0.0,1.0,"ROWLAND, James Roy, Jr.",R000481,1926.0,,-0.127,0.616,-145.95954,0.8190000000000001,732.0,56.0,,-0.141,0.605,,,,
14933,101,House,15069.0,44,1,GA,100,0.0,1.0,"THOMAS, Robert Lindsay",T000184,1943.0,,-0.14,0.6729999999999999,-171.64587,0.794,743.0,71.0,,-0.11199999999999999,0.6509999999999999,,,,
14934,101,House,15081.0,44,7,GA,100,0.0,1.0,"DARDEN, George (Buddy)",D000051,1943.0,,-0.161,0.691,-166.16657,0.8,746.0,71.0,,-0.126,0.5489999999999999,,,,
14935,101,House,15431.0,44,5,GA,100,0.0,1.0,"LEWIS, John R.",L000287,1940.0,,-0.589,-0.221,-91.82446999999999,0.8849100000000001,751.0,39.0,,-0.575,-0.444,,,,
14936,101,House,95120.0,44,4,GA,100,0.0,1.0,"JONES, Ben",J000211,1941.0,,-0.213,-0.073,-192.81087,0.773,747.0,79.0,,-0.191,0.059000000000000004,,,,
14937,101,House,14400.0,82,2,HI,100,0.0,1.0,"AKAKA, Daniel Kahikina",A000069,1924.0,,-0.419,0.273,-118.96678999999999,0.8140000000000001,577.0,46.0,,-0.39899999999999997,0.034,,,,
14938,101,House,15441.0,82,1,HI,200,0.0,1.0,"SAIKI, Patricia",S000014,1930.0,,0.096,-0.371,-267.90179,0.6940000000000001,733.0,117.0,,0.057,-0.32899999999999996,,,,
14939,101,House,14809.0,63,1,ID,200,0.0,1.0,"CRAIG, Larry Edwin",C000858,1945.0,,0.494,-0.013999999999999999,-209.53314,0.748,721.0,85.0,,0.506,-0.07,,,,
14940,101,House,15117.0,63,2,ID,100,0.0,1.0,"STALLINGS, Richard Howard",S000785,1940.0,,-0.084,0.22399999999999998,-218.71497999999997,0.741,731.0,106.0,,-0.09300000000000001,0.405,,,,
14941,101,House,6455.0,21,18,IL,200,0.0,1.0,"MICHEL, Robert Henry",M000692,1923.0,,0.37200000000000005,-0.157,-290.04625,0.66,698.0,124.0,,0.355,-0.198,,,,
14942,101,House,8080.0,21,8,IL,100,0.0,1.0,"ROSTENKOWSKI, Daniel David",R000458,1928.0,2010.0,-0.39,0.24600000000000002,-202.57503,0.745,687.0,89.0,,-0.284,0.086,,,,
14943,101,House,10421.0,21,9,IL,100,0.0,1.0,"YATES, Sidney Richard",Y000013,1909.0,2000.0,-0.494,-0.494,-111.35173999999999,0.856,717.0,48.0,,-0.508,-0.429,,,,
14944,101,House,10703.0,21,11,IL,100,0.0,1.0,"ANNUNZIO, Frank",A000212,1915.0,2001.0,-0.39799999999999996,0.35100000000000003,-177.28114,0.7879999999999999,743.0,67.0,,-0.243,0.16699999999999998,,,,
14945,101,House,12041.0,21,12,IL,200,0.0,1.0,"CRANE, Philip Miller",C000873,1930.0,2014.0,0.7390000000000001,0.023,-147.55461,0.81,702.0,54.0,,0.8440000000000001,-0.207,,,,
14946,101,House,14033.0,21,15,IL,200,0.0,1.0,"MADIGAN, Edward Rell",M000041,1936.0,1994.0,0.247,-0.396,-286.84025,0.664,700.0,133.0,,0.33,-0.332,,,,
14947,101,House,14068.0,21,7,IL,100,0.0,1.0,"COLLINS, Cardiss",C000634,1931.0,2013.0,-0.552,-0.218,-75.5253,0.88,589.0,33.0,,-0.5429999999999999,-0.29100000000000004,,,,
14948,101,House,14239.0,21,6,IL,200,0.0,1.0,"HYDE, Henry John",H001022,1924.0,2007.0,0.312,-0.18,-271.58245,0.655,643.0,134.0,,0.33,-0.304,,,,
14949,101,House,14271.0,21,3,IL,100,0.0,1.0,"RUSSO, Martin Anthony",R000543,1944.0,,-0.192,-0.209,-329.15937,0.634,722.0,144.0,,-0.179,-0.285,,,,
14950,101,House,14677.0,21,10,IL,200,0.0,1.0,"PORTER, John Edward",P000444,1935.0,,0.217,-0.604,-413.33776,0.5660000000000001,727.0,214.0,,0.217,-0.45799999999999996,,,,
14951,101,House,14841.0,21,16,IL,200,0.0,1.0,"MARTIN, Lynn Morley",M000195,1939.0,,0.345,-0.67,-224.37006,0.7090000000000001,653.0,106.0,,0.315,-0.821,,,,
14952,101,House,14856.0,21,2,IL,100,0.0,1.0,"SAVAGE, Gus",S000081,1925.0,2015.0,-0.6709999999999999,-0.39,-170.09488000000002,0.78,683.0,66.0,,-0.731,-0.402,,,,
14953,101,House,15021.0,21,20,IL,100,0.0,1.0,"DURBIN, Richard Joseph",D000563,1944.0,,-0.353,-0.33,-141.91676,0.8271799999999999,748.0,62.0,,-0.40700000000000003,-0.084,,,,
14954,101,House,15023.0,21,17,IL,100,0.0,1.0,"EVANS, Lane Allen",E000250,1951.0,2014.0,-0.45399999999999996,-0.18100000000000002,-95.03724,0.8809999999999999,751.0,37.0,,-0.474,-0.298,,,,
14955,101,House,15036.0,21,5,IL,100,0.0,1.0,"LIPINSKI, William Oliver",L000342,1937.0,,-0.17600000000000002,0.3,-185.5566,0.7609999999999999,679.0,80.0,,-0.20199999999999999,0.42,,,,
14956,101,House,15079.0,21,1,IL,100,0.0,1.0,"HAYES, Charles Arthur",H000388,1918.0,1997.0,-0.6559999999999999,-0.395,-104.91216000000001,0.8690000000000001,746.0,45.0,,-0.705,-0.17600000000000002,,,,
14957,101,House,15088.0,21,19,IL,100,0.0,1.0,"BRUCE, Terry Lee",B000971,1944.0,,-0.268,-0.032,-184.03978999999998,0.7829999999999999,751.0,78.0,,-0.327,0.23600000000000002,,,,
14958,101,House,15098.0,21,13,IL,200,0.0,1.0,"FAWELL, Harris W.",F000049,1929.0,,0.332,-0.616,-324.44777,0.6459999999999999,742.0,147.0,,0.35,-0.442,,,,
14959,101,House,15417.0,21,14,IL,200,0.0,1.0,"HASTERT, John Dennis",H000323,1942.0,,0.44299999999999995,-0.122,-226.31403999999998,0.736,738.0,96.0,,0.424,-0.307,,,,
14960,101,House,15453.0,21,21,IL,100,0.0,1.0,"COSTELLO, Jerry Francis",C000794,1949.0,,-0.317,0.657,-209.50541,0.754,743.0,94.0,,-0.259,0.34600000000000003,,,,
14961,101,House,15620.0,21,22,IL,100,0.0,1.0,"POSHARD, Glenn",P000452,1945.0,,-0.21100000000000002,0.392,-250.06489,0.716,750.0,108.0,,-0.233,0.184,,,,
14962,101,House,15622.0,21,4,IL,100,0.0,1.0,"SANGMEISTER, George Edward",S000056,1931.0,2007.0,-0.226,0.075,-241.13547000000003,0.7190000000000001,731.0,108.0,,-0.18,-0.09,,,,
